,tractblock
13453,902004014
13454,902004031
13455,1904022034
13456,1907012010
13457,1911005011
13458,2507002012
13459,1503006016
13460,2207024010
13461,8311004005
13462,2207024013
13463,2315004001
13464,812021009
13465,812021006
13466,813002002
13467,813002005
13468,101003008
13469,6604003012
13470,2206024001
13471,2315002009
13472,8367001013
13473,2309001017
13474,8367001005
13475,2227002016
13476,206012018
13477,401001015
13478,409002008
13479,404024003
13480,404023007
13481,2204001004
13482,2203001001
13483,509001020
13484,409002000
13485,502002032
13486,2203002019
13487,2207021012
13488,2209011002
13489,2209022007
13490,5802002011
13491,2209011007
13492,2312001000
13493,802012003
13494,802012001
13495,813003001
13496,814011000
13497,3201004000
13498,813001001
13499,8367001026
13500,2427001017
13501,8367002037
13502,2410001011
13503,2426001014
13504,203023015
13505,8325001009
13506,707002006
13507,508001002
13508,512002009
13509,512002012
13510,8326003004
13511,8326001001
13512,2511004004
13513,2304002012
13514,2522025008
13515,2522021013
13516,2315002017
13517,2315003007
13518,2712001004
13519,2712001000
13520,8370002019
13521,2431002019
13522,2804001022
13523,2432002028
13524,8415001018
13525,2421002003
13526,8415001001
13527,8415001008
13528,2301001022
13529,2505002003
13530,2505002006
13531,7115001040
13532,2505007022
13533,2505007027
13534,2508001003
13535,2506001002
13536,2506004000
13537,2508001006
13538,2507001000
13539,2507005011
13540,8319001007
13541,615001019
13542,1101004022
13543,1704004007
13544,1104003025
13545,1003005018
13546,1301003056
13547,1301003040
13548,207011027
13549,207022014
13550,1104001030
13551,1102002015
13552,1102002016
13553,1101001025
13554,1505012006
13555,1505013004
13556,1502002010
13557,1901001003
13558,1903001001
13559,1903001003
13560,1902002002
13561,1902002004
13562,1902002009
13563,1902003002
13564,1902003004
13565,1903003002
13566,1703003004
13567,1703001001
13568,1906023004
13569,1906023005
13570,8317001056
13571,2207013001
13572,8312002004
13573,621003013
13574,621003008
13575,1906022014
13576,1907011011
13577,1907021005
13578,1913012007
13579,1913021026
13580,1913021029
13581,1913022017
13582,1913011016
13583,1913021016
13584,1913011017
13585,1913021008
13586,1610001006
13587,1610002018
13588,1507001012
13589,1507002012
13590,2004023002
13591,2004023005
13592,1510021001
13593,1510021000
13594,1908003007
13595,2107003015
13596,6203002019
13597,6204003014
13598,6204003007
13599,6203001020
13600,6204003000
13601,6201003013
13602,6201003011
13603,6201003008
13604,6201003019
13605,6204001010
13606,6201003004
13607,6309003010
13608,6309003011
13609,6309003013
13610,6604004011
13611,6309001019
13612,6308002000
13613,6308002011
13614,6308003010
13615,8351004011
13616,6308004006
13617,6308004014
13618,6603022000
13619,8351004014
13620,6603022002
13621,6308001017
13622,6603021010
13623,6603011006
13624,6603022012
13625,5003002023
13626,5003002025
13627,5001004027
13628,5002001001
13629,5002001017
13630,4905001020
13631,4908003029
13632,4908003035
13633,4905002023
13634,4905002018
13635,4908003009
13636,4907003006
13637,4907003010
13638,4906001069
13639,4403001010
13640,4403003016
13641,8424001016
13642,6912002034
13643,6911001017
13644,6910003007
13645,6911001009
13646,6904003011
13647,6903002007
13648,6903002024
13649,6911004003
13650,6911004019
13651,6911003005
13652,6912002011
13653,8418001031
13654,3403001017
13655,6118001016
13656,6505003004
13657,6715001008
13658,4402021006
13659,4402021004
13660,6702001008
13661,6701002004
13662,4401022008
13663,4408001007
13664,4408001010
13665,6113002003
13666,3802002013
13667,3801001019
13668,8360002005
13669,8360002009
13670,3406001030
13671,6305003010
13672,6119002026
13673,4602001002
13674,4407001002
13675,4402022012
13676,4604001001
13677,4605003025
13678,4905002001
13679,4909021016
13680,4909013001
13681,4909023031
13682,407003008
13683,1104001023
13684,1101004009
13685,1104001031
13686,1104001017
13687,1609001015
13688,7505004017
13689,7505003041
13690,5501001050
13691,7404004019
13692,7504003009
13693,701013006
13694,4914003010
13695,8418002038
13696,4603023001
13697,7306001003
13698,2601001003
13699,8432002025
13700,8388002214
13701,8391001011
13702,3201002004
13703,3301004034
13704,3602001014
13705,8383001006
13706,1101001010
13707,706001009
13708,5502002048
13709,5401021024
13710,5401022006
13711,5401013001
13712,5401023005
13713,5401021023
13714,5401012010
13715,5502002112
13716,5502002070
13717,7404002003
13718,7504001040
13719,5401014015
13720,5401014009
13721,5401011013
13722,5401011006
13723,6401001006
13724,7404002005
13725,7402003020
13726,7503001023
13727,7503001013
13728,7205002002
13729,7204001015
13730,5305032036
13731,5304001014
13732,7001002051
13733,7001002049
13734,7001002003
13735,7005011001
13736,7004011034
13737,7001002025
13738,6610005022
13739,6611004009
13740,6611005004
13741,6504005008
13742,5607001013
13743,5607001017
13744,6715003014
13745,6604003000
13746,6603023013
13747,7203003029
13748,7206001013
13749,7111002003
13750,7302012024
13751,7302012025
13752,6719001010
13753,5501002024
13754,5501003030
13755,8404001004
13756,8432002079
13757,5905001026
13758,6103001012
13759,8426002024
13760,5907001005
13761,7115002002
13762,4907003016
13763,6118001022
13764,6118001007
13765,6119002025
13766,6702001011
13767,4408002001
13768,4701002002
13769,4909021008
13770,5002001020
13771,4409001016
13772,4406001008
13773,4909012023
13774,7305001029
13775,7305004035
13776,7306003014
13777,7501003021
13778,7307001023
13779,6911004006
13780,3018012009
13781,6809002025
13782,7109002000
13783,4701001038
13784,6711001003
13785,6303002012
13786,6305003005
13787,6305003006
13788,6303002004
13789,8305001010
13790,8305001023
13791,8305001012
13792,8435001013
13793,5802001009
13794,8428004030
13795,8435001020
13796,8408001002
13797,3008002008
13798,6603024004
13799,5905001018
13800,8403001031
13801,8403003014
13802,8404001010
13803,5806004011
13804,4908001012
13805,4909024013
13806,4909022049
13807,4909023023
13808,4909023021
13809,7302023015
13810,7304001005
13811,7110002027
13812,7115002031
13813,8403002012
13814,8404001009
13815,4409002007
13816,4406001017
13817,4910004031
13818,6121001040
13819,6809001001
13820,8348002002
13821,6809002017
13822,6809002015
13823,8424001021
13824,6912002027
13825,6705001055
13826,6705001014
13827,7108006005
13828,7102002002
13829,8433001001
13830,8415001003
13831,8429004073
13832,8429001009
13833,8411003000
13834,8411004012
13835,8411003026
13836,8411001025
13837,8390001006
13838,8419002025
13839,3403001019
13840,8400001014
13841,3406001022
13842,7402003015
13843,7503002001
13844,7205002046
13845,7205002038
13846,7205002021
13847,7205002039
13848,7003021013
13849,8352001059
13850,8352001025
13851,2912002010
13852,5705002020
13853,6403002002
13854,6503011003
13855,6502006010
13856,6404002028
13857,5610003012
13858,6404002018
13859,5610004006
13860,7105004009
13861,5401021058
13862,8424002001
13863,8424001007
13864,6805001012
13865,6805002026
13866,3005001003
13867,8434001035
13868,2925004008
13869,4805003019
13870,8438002004
13871,4803002006
13872,4701002041
13873,5103002003
13874,5002002019
13875,4909013020
13876,4913003018
13877,5305011036
13878,7109001028
13879,7115002012
13880,4906001012
13881,4907003027
13882,4908003033
13883,8340002034
13884,7301001010
13885,3007001006
13886,3008001014
13887,8413002002
13888,8433001029
13889,8386001011
13890,8431001013
13891,3108003003
13892,3105001009
13893,3103001035
13894,6004002000
13895,8402001034
13896,6006001021
13897,8411003025
13898,8419002084
13899,8419002116
13900,8419002030
13901,6004002009
13902,8426001055
13903,4801001003
13904,4503002003
13905,4503001003
13906,4610001054
13907,4604004005
13908,3109003001
13909,3109001009
13910,8374002030
13911,8382002056
13912,2827001015
13913,2827001012
13914,8429004086
13915,8429003009
13916,8411002009
13917,5101002074
13918,5101002072
13919,8388002008
13920,8347003016
13921,6603011009
13922,2922001001
13923,8433001046
13924,8415002012
13925,8412002015
13926,3108003008
13927,3105001017
13928,3102001005
13929,3102002021
13930,8399002024
13931,8399002002
13932,8397002018
13933,8399002014
13934,1503002011
13935,1508004010
13936,1508005010
13937,1903001020
13938,901001019
13939,1201002014
13940,1710004013
13941,1201003026
13942,2507004003
13943,2503004003
13944,2503001019
13945,1906023010
13946,1904011033
13947,1504012004
13948,1104002022
13949,8316001006
13950,1801003015
13951,1710004008
13952,1702002020
13953,1710001016
13954,1006003014
13955,503003000
13956,8309001004
13957,716001005
13958,804001004
13959,804001006
13960,803001004
13961,8383001002
13962,506002002
13963,626001015
13964,8325002019
13965,707001002
13966,706002019
13967,706002014
13968,710001002
13969,8323001029
13970,8323001034
13971,625001017
13972,2216001025
13973,8422001008
13974,8422001065
13975,8423002035
13976,2801001003
13977,3501001003
13978,8391001069
13979,627001008
13980,628002011
13981,705001004
13982,705002009
13983,710001005
13984,2520002015
13985,711002014
13986,403002000
13987,1401001001
13988,1407011007
13989,1407024005
13990,1608004008
13991,8311001014
13992,8311001021
13993,302001006
13994,634002000
13995,619022004
13996,631002006
13997,315022002
13998,321001001
13999,2106021015
14000,2206022003
14001,2315002012
14002,8313001021
14003,2506004015
14004,2503001013
14005,2502001022
14006,2502002007
14007,2502002013
14008,2502002004
14009,2513004003
14010,2422001023
14011,2424001019
14012,2423002006
14013,2423002005
14014,2512001011
14015,8429004081
14016,2424002008
14017,2513005010
14018,2511003003
14019,2512002005
14020,2512002012
14021,817002020
14022,815002013
14023,2514004003
14024,2519002006
14025,8367001016
14026,8367001022
14027,8367001033
14028,509001022
14029,1512001009
14030,1801004009
14031,1907011004
14032,1908001011
14033,1907012009
14034,1908002002
14035,1907022001
14036,1907023009
14037,1902003012
14038,1903003015
14039,1902003017
14040,2107002002
14041,1911004009
14042,1911002002
14043,1911003000
14044,1911005008
14045,1912002015
14046,1912002014
14047,8317001042
14048,1613002000
14049,1613001010
14050,1612002015
14051,1612002016
14052,1613003006
14053,1613004025
14054,2104001001
14055,2104001004
14056,1612002003
14057,1909001034
14058,2002001003
14059,2210001007
14060,2209022011
14061,2209022000
14062,2210001006
14063,2206022001
14064,1910002023
14065,2227002003
14066,2211002007
14067,2210002000
14068,6603011010
14069,6603011013
14070,6605001002
14071,6606005008
14072,6606004000
14073,8351003010
14074,8351003008
14075,8351001030
14076,8350005008
14077,8350002008
14078,8350002009
14079,8350001022
14080,8350001019
14081,6607001004
14082,6606001000
14083,6606001006
14084,6607001009
14085,6607001017
14086,6608001005
14087,6608003005
14088,6609001005
14089,6607002011
14090,6609001022
14091,6607002024
14092,6607002023
14093,6609003020
14094,6609002011
14095,6610001013
14096,6912003001
14097,6912003004
14098,7109001008
14099,8424003012
14100,8424002014
14101,8424003024
14102,8424002016
14103,7108002008
14104,7108006014
14105,7108006012
14106,7110001006
14107,7110001000
14108,7109002028
14109,7110002017
14110,7302022017
14111,7302022009
14112,8309002002
14113,714001001
14114,715003024
14115,715004005
14116,802011001
14117,817002039
14118,3204001026
14119,201001009
14120,308002011
14121,309004001
14122,310001009
14123,629002002
14124,703001019
14125,703002011
14126,629003002
14127,8319002004
14128,8319002023
14129,8378001022
14130,5401022014
14131,5401022016
14132,5401022018
14133,5401014010
14134,5401013005
14135,5401013004
14136,5401012003
14137,7404003023
14138,7003024032
14139,6606005017
14140,6605002000
14141,6609003014
14142,6608003006
14143,6608003004
14144,6502002008
14145,5604001032
14146,5603002013
14147,5705002014
14148,6202002008
14149,8352001000
14150,5608001029
14151,5611001019
14152,5609006019
14153,7203002024
14154,5502002050
14155,5301001000
14156,5301001022
14157,5305021033
14158,7402003018
14159,7503002012
14160,7503001012
14161,7205002003
14162,7204002010
14163,7204002003
14164,7401001009
14165,7005022022
14166,7114002001
14167,7305004005
14168,4906001046
14169,7109002025
14170,6809004005
14171,6809001000
14172,6911001028
14173,6911001021
14174,8424001017
14175,8424001012
14176,6805002021
14177,3006001012
14178,8434001023
14179,2925004010
14180,2909003014
14181,2909003006
14182,8417001004
14183,7302012000
14184,7302022000
14185,7502002005
14186,7304001006
14187,7207002014
14188,7501003000
14189,7307002004
14190,7306002057
14191,8429002012
14192,8390002003
14193,3301003012
14194,8391002051
14195,8400001000
14196,3404001015
14197,3404001013
14198,5202002025
14199,5202002004
14200,5101001058
14201,8339002021
14202,8339001021
14203,4610001035
14204,4604004003
14205,4605002019
14206,4605005001
14207,8358001019
14208,8396001004
14209,8346004049
14210,8346003022
14211,6904002000
14212,8425001051
14213,4403002006
14214,8387001036
14215,8387003014
14216,2610002013
14217,8359001006
14218,8359001005
14219,4607002005
14220,8339001010
14221,5201001002
14222,7706022030
14223,1705003029
14224,1709001023
14225,8316004020
14226,1704002015
14227,2412002007
14228,1005004054
14229,4603013013
14230,4604001003
14231,8358001004
14232,3907002007
14233,8360002016
14234,4305002007
14235,5501005023
14236,5501005016
14237,1005002015
14238,1005005033
14239,1004002001
14240,1005001004
14241,1005004026
14242,1612001019
14243,1612002020
14244,1612002011
14245,1302001033
14246,1611001007
14247,1602002012
14248,1602002010
14249,1404004017
14250,2207022013
14251,2315006029
14252,2315005004
14253,2304002004
14254,1613002004
14255,1613002019
14256,1911001011
14257,1903003012
14258,1903002004
14259,8313001001
14260,1910002026
14261,2412002004
14262,1910002027
14263,1910002015
14264,2508001007
14265,1503003003
14266,2002003002
14267,1401002012
14268,403003011
14269,1408005013
14270,1407022012
14271,1407021015
14272,1608002013
14273,702001011
14274,621003003
14275,621003006
14276,630001010
14277,1202003018
14278,8307003006
14279,2206011004
14280,2409001000
14281,2301001015
14282,206021009
14283,205001004
14284,309002006
14285,209021007
14286,205004003
14287,209013003
14288,406001001
14289,502001012
14290,2203001010
14291,3511001000
14292,3602001002
14293,8365002007
14294,8364002009
14295,2804001036
14296,8380001028
14297,2420002004
14298,2420002006
14299,2415002002
14300,2416001010
14301,2416002000
14302,2435001025
14303,2435001039
14304,2435001032
14305,8330001024
14306,8396001003
14307,3511002000
14308,8365002012
14309,8330002016
14310,2420001003
14311,2434002007
14312,8330001011
14313,8396001002
14314,2412001005
14315,2413001017
14316,2414004019
14317,2423001017
14318,2422002018
14319,2420003007
14320,2416001008
14321,2416001007
14322,2416001012
14323,8423001016
14324,8423001024
14325,8423001019
14326,8326001011
14327,8422001014
14328,718001001
14329,718001007
14330,717001006
14331,801004005
14332,2516001008
14333,2516002000
14334,2517001049
14335,2517001037
14336,801002002
14337,812023000
14338,812011000
14339,1301003004
